0.021378,-54.978056,7.404316,0.811726,0.715839,-0.486693,-0.49033,0.000299,1.404365,2.49474,0.45485,0.296125,0.000202,0.644755,1.432921,0.177097,0.000429,0.000405,0.608822,0.002748,0.107196,1,0,0
0.017203,-54.896149,6.436294,1.010211,1.023324,0.073536,0.142643,0.000266,1.320352,1.872273,0.24471,0.346016,0.000176,0.242673,1.132892,0.133519,0.00029,0.000284,0.187023,0.002754,0.086294,1,0,0
0.015027,-55.93196,6.638333,1.379059,1.242729,0.057541,-0.008028,0.000225,1.334103,1.932092,0.369593,0.374651,0.000151,0.317478,1.023054,0.088174,0.000227,0.000226,0.3505,0.002035,0.124367,1,0,0
0.016443,-56.008978,6.853564,0.978753,1.163345,-0.227232,-0.215518,0.000227,1.221412,1.498653,0.391456,0.317746,0.000152,0.169839,1.196141,0.167995,0.000229,0.00023,0.097777,0.001663,0.149364,1,0,0
0.015816,-54.621731,5.981984,1.248742,1.173517,0.298006,0.444584,0.000315,1.247447,1.586148,0.311386,0.302836,0.000209,0.210674,0.801215,0.046418,0.000313,0.000309,0.162998,0.004852,0.123292,1,0,0
0.014512,-58.509712,7.510706,1.020115,1.059535,0.356377,0.116728,0.000085,1.277107,1.650095,0.392083,0.165249,0.000054,0.214554,1.36064,0.078454,0.000077,0.000077,0.148282,0.001214,0.085079,1,0,0
0.017664,-53.706954,5.837216,0.872308,1.168779,0.253573,0.131818,0.000556,1.262484,1.616988,0.341944,0.389173,0.00038,0.211083,0.861938,0.348677,0.000607,0.000587,0.149333,0.004683,0.095199,1,0,0
0.024307,-50.690933,5.434319,1.005113,0.359234,0.271575,0.085633,0.001392,1.243643,1.61845,0.405749,0.252386,0.000986,0.247874,0.457539,0.41679,0.001474,0.001422,0.117795,0.00594,0.155277,1,0,0
0.014994,-55.287679,6.656571,1.149075,1.162018,0.223118,0.480149,0.000298,1.224238,1.602551,0.27042,0.314423,0.0002,0.23372,0.893173,0.120669,0.000262,0.000264,0.220352,0.01168,0.136332,1,0,0
0.0195,-52.716178,5.285391,1.658895,0.810798,-0.172984,0.671503,0.000862,1.227706,1.561905,0.379303,0.323649,0.000603,0.263507,0.592124,0.04748,0.000873,0.000847,0.165421,0.004164,0.170514,1,0,0
0.017967,-52.891355,6.046616,0.750297,1.078587,0.004431,0.470949,0.000714,1.232654,1.618745,0.31264,0.384424,0.000498,0.196938,0.514863,0.205338,0.000715,0.00069,0.189405,0.005328,0.160739,1,0,0
0.015245,-58.689344,7.23555,0.911622,1.109976,0.054342,0.633323,0.000083,1.234188,1.582557,0.400687,0.288288,0.000056,0.239227,0.978164,0.136439,0.000072,0.000073,0.158115,0.022446,0.16573,1,0,0
0.018664,-52.819076,6.113337,0.961066,1.016027,-0.005256,0.343332,0.000467,1.230008,1.538127,0.325313,0.338837,0.000318,0.238623,1.039018,0.317992,0.000445,0.000448,0.090971,0.005895,0.141556,1,0,0
0.014574,-57.176833,6.52848,1.003486,0.833044,0.517698,0.271909,0.000144,1.216824,1.516864,0.362454,0.28673,0.000094,0.24687,1.098354,0.373016,0.00013,0.000129,0.168276,0.002192,0.160195,1,0,0
0.014199,-57.914908,6.855356,1.460693,1.182372,0.054004,-0.077189,0.000113,1.229613,1.537196,0.386991,0.35638,0.000073,0.201532,1.010055,0.148464,0.000104,0.000104,0.140447,0.00136,0.134632,1,0,0
0.014489,-55.551676,5.935596,1.577561,0.994792,0.603147,0.300361,0.000272,1.256602,1.630052,0.410737,0.401284,0.00018,0.246771,1.025771,0.491138,0.000259,0.000257,0.222737,0.005929,0.086988,1,0,0
0.018197,-54.137213,6.532735,0.614121,0.796592,0.152062,0.284933,0.000478,1.219534,1.529969,0.405816,0.257943,0.000324,0.186036,0.624646,0.188896,0.000502,0.000488,0.120993,0.002411,0.126003,1,0,0
0.015275,-58.554525,7.538071,1.488388,0.977251,0.208129,0.597382,0.000079,1.239186,1.621675,0.335277,0.260594,0.000053,0.229664,1.347042,0.095197,0.000067,0.000069,0.189714,0.004807,0.14358,1,0,0
0.019953,-52.423598,5.828845,0.983945,0.6958,0.059784,0.727559,0.000979,1.264882,1.67225,0.27752,0.417482,0.00069,0.274347,0.609718,0.238975,0.001065,0.001027,0.205732,0.004968,0.115105,1,0,0
0.01589,-53.884572,6.534049,0.883316,1.043183,-0.087171,0.680551,0.000512,1.225979,1.566436,0.349519,0.259973,0.000349,0.205026,0.592807,0.122471,0.00047,0.00047,0.160624,0.002279,0.154421,1,0,0
0.01401,-55.965196,6.344927,1.815815,0.799373,0.14645,0.363044,0.000256,1.291761,1.746105,0.393807,0.244644,0.000168,0.222085,0.857789,0.050343,0.00025,0.000252,0.224843,0.00652,0.115402,1,0,0
0.014643,-55.851567,6.2147,1.328291,1.488584,-0.020732,0.091406,0.000236,1.263338,1.659303,0.325502,0.356428,0.000154,0.20603,1.200403,0.063868,0.000234,0.00023,0.158416,0.006328,0.134693,1,0,0
0.015435,-54.59516,6.277551,1.135804,1.286815,-0.139081,0.059314,0.000351,1.20745,1.440782,0.593721,0.38168,0.000235,0.161714,0.707911,0.221203,0.000325,0.000322,0.121646,0.003405,0.133026,1,0,0
0.013434,-57.494227,6.656158,1.43831,0.883752,0.31152,0.023207,0.00014,1.240891,1.574079,0.347666,0.389916,0.000091,0.225043,1.182298,0.254252,0.000138,0.000135,0.11,0.00589,0.120326,1,0,0
0.016744,-54.264043,6.259871,1.11708,0.881037,0.466595,0.266251,0.000367,1.217311,1.548501,0.410095,0.27185,0.000246,0.243043,0.897231,0.461528,0.000329,0.00033,0.22303,0.00503,0.14324,1,0,0
0.016656,-53.418564,5.60991,1.381774,1.598872,0.187656,0.23805,0.000674,1.217104,1.556185,0.534309,0.304956,0.000464,0.231829,0.549825,0.405841,0.000629,0.000625,0.193882,0.010733,0.160344,1,0,0
0.02343,-50.026453,6.168713,0.550387,0.886142,0.512876,0.108972,0.001568,1.278151,1.748567,0.347704,0.279763,0.001108,0.387907,0.551621,0.034128,0.001545,0.001538,0.162043,0.006385,0.139219,1,0,0
0.02453,-54.210965,5.934017,0.738632,1.166166,-0.106723,0.144366,0.000731,1.289162,1.724094,0.505652,0.302164,0.000509,0.436912,0.945047,0.268053,0.000901,0.000896,0.28761,0.005475,0.107562,1,0,0
0.014642,-55.193858,6.079316,1.715485,1.469542,0.101911,0.27235,0.000363,1.248457,1.634227,0.624311,0.365948,0.000248,0.234606,0.710876,0.461046,0.000297,0.000304,0.174456,0.002284,0.184081,1,0,0
0.015654,-55.378378,6.406061,1.430669,1.404247,-0.034492,0.233544,0.000387,1.203559,1.517417,0.431114,0.355746,0.000264,0.195754,0.886478,0.632792,0.000333,0.000339,0.121712,0.002855,0.139024,1,0,0
0.018276,-55.318754,6.732861,0.981626,1.430705,-0.088699,-0.108643,0.000304,1.242532,1.580792,0.405286,0.34109,0.000202,0.24507,1.139826,0.046353,0.000295,0.000298,0.211206,0.012006,0.104826,1,0,0
0.015535,-54.999637,6.405425,1.271182,0.595697,0.259387,0.307527,0.000221,1.277036,1.691499,0.468921,0.30541,0.000144,0.199382,1.068809,0.108488,0.000214,0.000216,0.175758,0.005747,0.068208,1,0,0
0.015384,-55.166438,6.336782,1.089217,1.29001,0.289063,0.21396,0.000315,1.221571,1.548526,0.346629,0.316892,0.000213,0.200151,0.725576,0.204314,0.000292,0.000291,0.130303,0.001927,0.078169,1,0,0
0.015003,-54.658328,6.307458,1.484312,0.512001,0.068841,0.81906,0.000491,1.209022,1.496556,0.434403,0.369737,0.000337,0.217541,0.530982,0.127529,0.000437,0.000436,0.102603,0.005949,0.16878,1,0,0
0.016818,-55.751587,7.034755,0.888369,0.952096,0.302828,0.905494,0.000215,1.220781,1.589211,0.335556,0.283706,0.000141,0.316206,1.394115,0.359042,0.000168,0.000173,0.277414,0.013504,0.147802,1,0,0
0.015872,-55.234904,6.134079,1.396072,0.874276,-0.033529,-0.020866,0.000302,1.271188,1.685054,0.476085,0.358095,0.000202,0.225665,0.931621,0.059827,0.000314,0.000314,0.159779,0.003812,0.131673,1,0,0
0.015428,-54.599108,5.671964,1.268534,0.949732,0.605711,0.464494,0.000359,1.221692,1.521051,0.421391,0.467046,0.00024,0.220696,0.904763,0.490274,0.000317,0.000321,0.14616,0.003441,0.13154,1,0,0
0.017664,-54.622079,6.535564,0.871093,0.863644,-0.116047,0.332217,0.000301,1.227029,1.558967,0.382495,0.236356,0.000196,0.266503,1.114802,0.268332,0.00027,0.000273,0.240728,0.00651,0.106785,1,0,0
0.019267,-54.851569,6.489258,1.189459,0.794829,-0.247644,-0.025858,0.000448,1.300912,1.916424,0.51545,0.325528,0.000305,0.329785,1.027532,0.207486,0.000575,0.000569,0.26361,0.003792,0.094513,1,0,0
0.016913,-54.649832,6.285445,0.956126,1.157921,-0.196998,0.18089,0.000336,1.301395,1.764087,0.38252,0.26726,0.000224,0.241994,0.843777,0.132411,0.000343,0.000348,0.229728,0.00384,0.093689,1,0,0
0.019431,-54.923664,6.84308,0.476823,0.654114,0.036915,0.380465,0.000462,1.275927,1.631763,0.329101,0.269174,0.000311,0.264006,0.945411,0.318737,0.000489,0.000485,0.265072,0.002289,0.153799,1,0,0
0.016833,-56.044419,6.937254,0.756503,0.8875,0.234801,0.663123,0.000199,1.201641,1.511202,0.331554,0.263373,0.000131,0.276156,1.23901,0.432989,0.00016,0.000164,0.237603,0.011798,0.092056,1,0,0
0.019916,-51.729342,6.292558,0.96244,0.786785,-0.12131,0.048477,0.000944,1.257408,1.654469,0.297243,0.24214,0.000663,0.38657,0.803352,0.449575,0.000908,0.000912,0.165928,0.004442,0.151297,1,0,0
0.014875,-55.034134,5.906069,1.352093,1.242393,0.427359,0.225838,0.000412,1.215009,1.522474,0.323384,0.412735,0.000277,0.217965,0.614961,0.317281,0.000382,0.000379,0.1219,0.00981,0.138393,1,0,0
0.019166,-54.301781,6.384368,0.738139,1.348461,0.121464,0.049758,0.000432,1.285782,1.78234,0.371414,0.277416,0.000293,0.356276,0.961656,0.079085,0.000451,0.000454,0.383651,0.00558,0.1218,1,0,0
0.018277,-54.525296,6.371789,0.746148,1.245313,0.275308,-0.167719,0.000438,1.373381,2.089505,0.366707,0.340143,0.000299,0.454367,1.158737,0.103082,0.000501,0.0005,0.503362,0.002109,0.147108,1,0,0
0.01678,-52.884347,6.060292,0.99687,1.042318,0.342221,0.358223,0.000814,1.217727,1.574806,0.393753,0.28095,0.00057,0.204344,0.578293,0.322895,0.000755,0.000744,0.172618,0.002732,0.113712,1,0,0
0.021071,-54.10975,6.304294,0.695161,1.060671,-0.069802,0.0351,0.000523,1.264334,1.648899,0.497374,0.331208,0.000356,0.232357,1.169168,0.039247,0.000594,0.000589,0.20879,0.002177,0.085853,1,0,0
0.016597,-53.92368,5.705862,0.985773,0.84913,0.420292,0.662256,0.000462,1.256065,1.6171,0.398791,0.250173,0.000311,0.199647,0.747606,0.405428,0.000469,0.000461,0.170313,0.004061,0.088123,1,0,0
0.017541,-54.899593,6.695738,0.790623,0.902741,0.05987,0.662765,0.000286,1.198824,1.519998,0.375846,0.322448,0.000189,0.323055,0.974729,0.401091,0.000241,0.000244,0.277519,0.007235,0.079017,1,0,0
0.02051,-51.533492,5.940196,0.930162,0.866788,0.099825,0.231791,0.000732,1.274158,1.679523,0.33933,0.275049,0.000508,0.372075,0.95568,0.182041,0.000677,0.000688,0.114621,0.005554,0.102416,1,0,0
0.021791,-54.4022,6.264737,0.792613,1.150632,-0.325679,-0.308826,0.000552,1.26908,1.68261,0.348437,0.282589,0.000376,0.274164,1.307226,0.216672,0.000644,0.000639,0.207401,0.005703,0.124835,1,0,0
0.016809,-54.442491,5.876056,1.376856,1.026982,0.306138,0.200845,0.000425,1.208599,1.488276,0.338473,0.2662,0.000285,0.204108,0.689184,0.277061,0.000403,0.000404,0.130972,0.004591,0.104398,1,0,0
0.018119,-54.8991,6.744304,0.829883,0.928494,-0.01756,0.312411,0.000292,1.199396,1.494543,0.350989,0.413316,0.000191,0.22407,0.713305,0.038425,0.000257,0.000259,0.116938,0.003567,0.182247,1,0,0
0.017559,-54.959768,6.274516,1.199524,0.636463,-0.106328,0.35301,0.000276,1.220063,1.526167,0.348199,0.269547,0.000181,0.252846,0.940029,0.349984,0.000244,0.000247,0.162804,0.003028,0.109491,1,0,0
0.01614,-55.592716,6.26372,1.034395,1.499732,0.312303,0.334952,0.000256,1.215651,1.540617,0.374624,0.386391,0.00017,0.244947,0.779735,0.125831,0.000229,0.000233,0.131188,0.004037,0.152778,1,0,0
0.017494,-54.759838,5.8954,1.060697,1.202512,0.175028,0.267314,0.000317,1.194584,1.468706,0.457626,0.296561,0.000213,0.18968,0.940765,0.547297,0.000269,0.000272,0.146626,0.004811,0.147574,1,0,0
0.016134,-56.35229,6.334021,1.229349,0.857945,-0.101501,0.164336,0.00014,1.264228,1.624372,0.291147,0.258799,0.000092,0.175755,0.894089,0.032827,0.000132,0.000134,0.149037,0.003492,0.088397,1,0,0
0.016779,-56.466884,6.918785,0.774431,0.944998,0.00437,0.088606,0.000134,1.296269,1.714632,0.31408,0.309467,0.000088,0.236153,1.008462,0.095658,0.000125,0.000128,0.198303,0.002502,0.108722,1,0,0
0.015681,-55.017537,5.709136,1.424954,1.242233,0.645222,0.257067,0.000404,1.225774,1.556124,0.278752,0.424339,0.000272,0.229314,0.775218,0.188492,0.000377,0.000377,0.149962,0.006668,0.078332,1,0,0
0.015628,-59.045193,6.723196,1.122462,0.938337,0.583527,0.880708,0.000079,1.218527,1.562027,0.616076,0.398111,0.000052,0.240724,1.528785,0.582279,0.00006,0.000062,0.179894,0.002782,0.158686,1,0,0
0.015313,-60.725149,7.453824,1.225472,0.847722,0.333936,0.783943,0.000041,1.215801,1.543473,0.366921,0.255781,0.000027,0.207401,1.344029,0.352481,0.000032,0.000032,0.153728,0.019912,0.143511,1,0,0
0.016558,-56.28809,7.250297,0.581402,0.907912,-0.318136,0.340326,0.000206,1.263679,1.643762,0.350455,0.264508,0.000142,0.338617,0.879379,0.453978,0.000176,0.000179,0.113322,0.013847,0.121156,1,0,0
0.015744,-56.038213,6.230958,1.516287,1.165946,-0.131884,0.187999,0.000208,1.239025,1.55421,0.323868,0.333157,0.000136,0.190601,1.011408,0.083148,0.000189,0.000194,0.095177,0.002761,0.110849,1,0,0
0.017567,-56.442642,6.625861,1.170572,0.749593,-0.082841,0.128675,0.000182,1.30959,1.879218,0.445107,0.398726,0.000123,0.228444,1.169663,0.084938,0.0002,0.0002,0.202394,0.003084,0.080315,1,0,0
0.016002,-58.980126,6.93013,1.327731,0.840318,-0.025447,0.102468,0.000048,1.309651,1.851588,0.27717,0.532823,0.000031,0.19774,1.455325,0.321237,0.000046,0.000048,0.180074,0.006168,0.14675,1,0,0
0.020334,-54.163402,5.873875,1.354789,0.745116,-0.418444,0.060404,0.000567,1.27859,1.748101,0.340635,0.332736,0.000385,0.261254,1.18624,0.396784,0.00066,0.000651,0.270136,0.005333,0.120262,1,0,0
0.017964,-53.681069,5.906889,1.112761,0.948858,-0.120796,0.617545,0.000594,1.183676,1.413093,0.33193,0.324715,0.000406,0.16003,0.510327,0.497692,0.000563,0.000556,0.06989,0.005392,0.091125,1,0,0
0.02454,-52.83374,5.92063,0.739549,1.194417,0.333365,0.074506,0.000835,1.27683,1.7335,0.388731,0.334347,0.000578,0.356182,0.780417,0.191959,0.000953,0.000929,0.293176,0.007112,0.115823,1,0,0
0.019154,-53.317109,6.058213,0.78826,1.228282,0.295209,-0.195408,0.000653,1.2095,1.515242,0.482987,0.429502,0.000445,0.200612,0.466981,0.356744,0.000622,0.000611,0.161995,0.00586,0.197926,1,0,0
0.018357,-55.555919,6.628173,1.007084,0.888754,-0.145434,0.202978,0.000327,1.309749,1.905995,0.487938,0.266006,0.000222,0.285885,1.169806,0.100188,0.000393,0.000393,0.282998,0.004774,0.123235,1,0,0
0.020751,-52.938916,5.552487,1.281817,1.24612,-0.15037,-0.336295,0.000784,1.221694,1.49182,0.445136,0.261874,0.000541,0.195217,0.723708,0.516672,0.000805,0.000798,0.147792,0.004696,0.072461,1,0,0
0.026811,-53.374751,5.832976,0.808237,0.595079,0.103907,0.130017,0.000977,1.325431,2.00481,0.43744,0.308746,0.00068,0.506573,1.078883,0.42323,0.001286,0.001249,0.477202,0.006804,0.116521,1,0,0
0.016756,-54.339198,5.988551,1.173576,1.055549,-0.287523,0.459504,0.000411,1.198138,1.460421,0.360652,0.40733,0.000279,0.188654,0.8476,0.240628,0.000373,0.000369,0.137624,0.004851,0.116087,1,0,0
0.016048,-54.940645,6.231564,1.108481,0.753418,0.048392,0.059416,0.000384,1.228069,1.51964,0.388375,0.310337,0.000256,0.175085,0.603081,0.468099,0.000374,0.000367,0.117645,0.003248,0.118664,1,0,0
0.018764,-55.173257,6.408601,1.078439,0.87622,-0.14819,0.124981,0.000273,1.301651,1.850624,0.370862,0.379436,0.000186,0.193593,1.084163,0.040219,0.000307,0.000303,0.164953,0.003801,0.118911,1,0,0
0.016877,-56.827487,6.87939,1.010149,0.94579,0.091931,0.133438,0.000143,1.215596,1.519945,0.321079,0.247269,0.000092,0.18997,1.056299,0.091917,0.000116,0.000119,0.138771,0.002654,0.126805,1,0,0
0.018824,-53.80844,5.847295,1.155501,1.272584,0.359605,0.12459,0.000561,1.221215,1.5375,0.36619,0.457924,0.00038,0.231729,0.745506,0.305807,0.000572,0.000567,0.140844,0.005919,0.112523,1,0,0
0.022951,-52.000213,5.722602,0.507544,0.702457,-0.342927,0.295744,0.001106,1.298675,1.643024,0.373677,0.288778,0.000776,0.417454,0.458666,0.491331,0.001115,0.001079,0.215031,0.005986,0.170902,1,0,0
0.018521,-53.256772,5.608678,1.1309,1.08384,0.052055,0.059249,0.000669,1.248122,1.592376,0.523956,0.358177,0.00046,0.236545,0.626388,0.515824,0.000664,0.000652,0.162873,0.004824,0.153674,1,0,0
0.017476,-56.902573,6.834965,1.166917,0.814393,-0.073737,-0.044815,0.000165,1.282091,1.818971,0.537086,0.327703,0.000109,0.242962,1.221171,0.192452,0.000195,0.000195,0.181478,0.003677,0.096183,1,0,0
0.016018,-55.461578,6.042397,1.059263,0.906722,0.410755,0.424813,0.000223,1.255125,1.615916,0.315392,0.305637,0.000146,0.22347,1.201232,0.129171,0.000214,0.000213,0.190856,0.003254,0.089244,1,0,0
0.01722,-55.819683,6.665738,1.17244,0.698999,-0.037514,0.065248,0.00014,1.30662,1.884207,0.325098,0.458049,0.000095,0.259591,1.18015,0.234307,0.000135,0.000138,0.219045,0.009346,0.139182,1,0,0
0.015833,-55.94129,6.056764,1.371648,1.029096,-0.03062,0.213577,0.000167,1.238047,1.573665,0.381046,0.300157,0.00011,0.171771,1.103245,0.240341,0.00016,0.000161,0.135427,0.00315,0.105245,1,0,0
0.017633,-55.11349,6.527435,0.762981,1.063263,0.149234,-0.094823,0.00032,1.306369,1.758814,0.298103,0.390395,0.000212,0.219342,1.083577,0.196491,0.000345,0.000349,0.184136,0.00305,0.115061,1,0,0
0.020617,-54.203227,6.48916,0.587825,0.598947,0.083788,0.105949,0.000558,1.327484,1.844092,0.342855,0.268221,0.000381,0.26695,1.021691,0.158035,0.000639,0.000641,0.243051,0.005063,0.092124,1,0,0
0.018953,-55.210738,6.111904,1.19943,0.975745,-0.218403,0.003395,0.000368,1.296426,1.845848,0.456889,0.334686,0.000247,0.24481,1.204901,0.117574,0.000444,0.000441,0.224333,0.004667,0.105692,1,0,0
0.016947,-54.960356,6.228873,1.073764,0.83689,-0.000676,0.297459,0.000275,1.279449,1.706712,0.344121,0.331403,0.000181,0.241089,1.136882,0.112483,0.000279,0.000279,0.273873,0.005191,0.114965,1,0,0
0.016367,-56.178375,6.441466,1.316359,0.984125,0.218814,0.626874,0.00019,1.206793,1.511963,0.284953,0.244589,0.000126,0.204528,0.959761,0.430249,0.000156,0.000159,0.140516,0.002283,0.125611,1,0,0
0.01726,-54.22925,6.318288,0.932769,0.506735,0.210074,0.102637,0.000463,1.223308,1.506611,0.370465,0.281011,0.000321,0.231554,1.040902,0.212806,0.000426,0.000429,0.0822,0.003886,0.116079,1,0,0
0.016831,-54.077896,5.674523,1.511307,1.073904,0.127101,0.200658,0.000381,1.219456,1.497769,0.33801,0.384249,0.000254,0.212982,0.880116,0.323032,0.000357,0.000358,0.111357,0.002833,0.105125,1,0,0
0.020445,-52.311253,5.86659,1.003737,1.149615,-0.190074,0.436677,0.000918,1.226416,1.578328,0.289051,0.499246,0.000638,0.209916,0.409405,0.387707,0.000901,0.000875,0.194818,0.005887,0.157705,1,0,0
0.019687,-54.727203,5.77331,1.44866,1.418005,-0.273838,-0.264594,0.000536,1.258104,1.661817,0.317992,0.419572,0.000363,0.29026,1.401331,0.313528,0.000639,0.000627,0.139248,0.005832,0.141624,1,0,0
0.019349,-54.269519,5.865741,1.436856,0.976139,-0.153209,-0.102284,0.000512,1.338307,2.079107,0.347763,0.325258,0.000345,0.527836,1.329662,0.214748,0.00061,0.000604,0.568175,0.005684,0.164047,1,0,0
0.016484,-54.768168,5.94787,1.083988,0.951768,0.202571,0.575278,0.000326,1.242593,1.604342,0.469461,0.280963,0.000216,0.194575,0.986164,0.234885,0.000338,0.000336,0.163939,0.005435,0.136564,1,0,0
0.015585,-55.909351,6.318706,1.30284,1.093046,-0.000299,0.50512,0.000253,1.207323,1.478618,0.286283,0.306602,0.000169,0.191757,0.697925,0.363738,0.00024,0.00024,0.122573,0.007698,0.092636,1,0,0
0.015761,-55.870007,6.182818,1.178091,1.231175,-0.096782,-0.125142,0.000207,1.240429,1.575076,0.310808,0.290156,0.000136,0.194987,1.18482,0.047381,0.000192,0.000195,0.127381,0.003528,0.175585,1,0,0
0.019435,-53.74439,5.541939,1.341036,1.471965,0.042627,-0.311344,0.000694,1.230488,1.543636,0.481418,0.382706,0.000476,0.214482,0.749846,0.595871,0.000708,0.000703,0.132623,0.005557,0.09801,1,0,0
0.016389,-54.994115,5.957695,1.5493,1.109378,0.119101,0.024472,0.000255,1.271438,1.63538,0.386181,0.354257,0.000172,0.1979,1.026305,0.064765,0.000244,0.000245,0.13656,0.005322,0.09333,1,0,0
0.016093,-54.9929,6.231375,0.879006,0.672109,0.265624,0.381786,0.000384,1.212586,1.46493,0.354537,0.298156,0.000261,0.169901,0.545169,0.09754,0.000358,0.000353,0.091541,0.00469,0.155355,1,0,0
0.015672,-54.946105,5.719404,1.600573,1.550599,-0.010169,0.452058,0.000364,1.22317,1.561692,0.506882,0.495621,0.000246,0.224754,0.732435,0.351042,0.00033,0.000329,0.178986,0.008534,0.136865,1,0,0
0.015264,-55.695083,5.920902,1.651354,1.379205,0.215423,-0.048205,0.000346,1.25226,1.633482,0.301697,0.390795,0.000231,0.230488,0.711791,0.256784,0.00034,0.000334,0.168758,0.003311,0.140685,1,0,0
0.016137,-54.923521,6.361795,1.046483,0.475697,0.071052,0.452478,0.000389,1.229119,1.531799,0.423483,0.25393,0.000269,0.204907,0.857841,0.254749,0.000359,0.000363,0.111537,0.003432,0.084021,1,0,0
0.017641,-54.221693,5.701449,1.408303,1.403728,-0.131269,-0.199787,0.000467,1.255855,1.615043,0.33421,0.389954,0.000316,0.221627,1.12145,0.183874,0.000498,0.000488,0.125526,0.00446,0.12104,1,0,0
0.015396,-57.341786,6.672286,1.340287,1.095867,0.017764,0.516512,0.000124,1.230273,1.577197,0.362472,0.302856,0.000083,0.20985,1.017546,0.067771,0.000109,0.00011,0.183675,0.002441,0.138442,1,0,0
0.017293,-53.9391,6.054283,0.925334,1.106889,-0.025799,-0.04492,0.000545,1.214109,1.491691,0.475348,0.444402,0.000369,0.187119,0.583945,0.464547,0.000528,0.000521,0.112476,0.007251,0.104719,1,0,0
0.014899,-56.883435,6.105574,1.506543,1.328409,-0.034901,0.161862,0.000178,1.239229,1.568073,0.371143,0.404308,0.000118,0.201566,0.881852,0.378942,0.000169,0.000168,0.157702,0.002412,0.097599,1,0,0
